damri		drum		$x_{1}$ is a drum/cymbal/gong [percussion musical instrument] with beater/actuator $x_{2}$.	gismu
sudga	sud	dry		$x_{1}$ is dry of liquid $x_{2}$; (adjective:) $x_{1}$ is arid.	gismu
datka		duck		$x_{1}$ is a duck/[drake] of species/breed $x_{2}$.	gismu
pulce	puc pu'e	dust	precipitate	$x_{1}$ is dust/precipitate [suspensible solid] from $x_{2}$ in medium/on surface $x_{3}$.	gismu
xabju	xa'u	dwell		$x_{1}$ dwells/lives/resides/abides at/inhabits/is a resident of location/habitat/nest/home/abode $x_{2}$.	gismu
ro	rol	each		digit/number: each, all.	cmavo
kerlo	ker	ear		$x_{1}$ is a/the ear [body-part] of $x_{2}$; [metaphor: sensory apparatus, information gathering].	gismu
clira	lir	early		$x_{1}$ (event) is early by standard $x_{2}$.	gismu
terdi	ted	earth		$x_{1}$ is the Earth/the home planet of race $x_{2}$; (adjective:) $x_{1}$ is terrestrial/earthbound.	gismu
stuna	sun	east		$x_{1}$ is to the east/eastern side of $x_{2}$ according to frame of reference $x_{3}$.	gismu
frili	fil	easy	facile	$x_{1}$ (action) is easy/simple/facile for $x_{2}$ (agent) under conditions $x_{3}$; $x_{2}$ does $x_{1}$ freely/easily.	gismu
citka	cti	eat		$x_{1}$ eats/ingests/consumes (transitive verb) $x_{2}$.	gismu
korbi	kor koi	edge		$x_{1}$ is an edge/margin/border/curb/boundary of $x_{2}$ next-to/bordering-on $x_{3}$.	gismu
bapli	bap bai	effective	force	$x_{1}$ [force] (ka) forces/compels event $x_{2}$ to occur; $x_{1}$ determines property $x_{2}$ to manifest.	gismu
sovda	sov so'a	egg		$x_{1}$ is an egg/ovum/sperm/pollen/gamete of/from organism [mother/father] $x_{2}$.	gismu
pruni	pun	elastic		(adjective:) $x_{1}$ is elastic/springy.	gismu
dzena	dze	elder	ancestor	$x_{1}$ is an elder/ancestor of $x_{2}$ by bond/tie/degree $x_{3}$; $x_{1}$'s generation precedes $x_{2}$'s parents.	gismu
dikca	dic	electric		$x_{1}$ is electricity [electric charge or current] in/on $x_{2}$ of polarity/quantity $x_{3}$ (def. negative).	gismu
xanto		elephant		$x_{1}$ is an elephant of species/breed $x_{2}$.	gismu
burna		embarrassed		$x_{1}$ is embarrassed/disconcerted/flustered/ill-at-ease about/under conditions $x_{2}$ (abstraction).	gismu
tarbi		embryo		$x_{1}$ is an embryo/zygote/fetus/fertilized egg with mother $x_{2}$, and father $x_{3}$.	gismu
cinmo	cni	emotion	feel	$x_{1}$ feels emotion $x_{2}$ (ka) about $x_{3}$.	gismu
basna		emphasize		$x_{1}$ emphasizes/accentuates/gives emphasis/stress/accent to $x_{2}$ by (action) $x_{3}$.	gismu
kunti	kut	empty	vacant	$x_{1}$ [container] is empty/vacant of $x_{2}$ [material]; $x_{1}$ is hollow.	gismu
fanmo	fam fa'o	end		$x_{1}$ is an end/finish/termination of thing/process $x_{2}$; [not necessarily implying completeness].	gismu
bradi		enemy		$x_{1}$ is an enemy/opponent/adversary/foe of $x_{2}$ in struggle $x_{3}$.	gismu
nejni	nen	energy		$x_{1}$ is energy of type $x_{2}$ in form $x_{3}$.	gismu
vanbi	vab	environment		$x_{1}$ (ind./mass) is part of an environment/surroundings/context/ambience of $x_{2}$.	gismu
dunli	dun du'i	equal		$x_{1}$ is equal/congruent to/as much as $x_{2}$ in property/dimension/quantity $x_{3}$.	gismu
cedra		era		$x_{1}$ is an era/epoch/age characterized by $x_{2}$ (event/property/interval/idea).	gismu
srera	sre	err		$x_{1}$ errs in doing/being/making mistake $x_{2}$ (event), an error under conditions $x_{3}$ by standard $x_{4}$.	gismu
sinma	si'a	esteem	respect	$x_{1}$ esteems/respects/venerates/highly regards $x_{2}$ [object of respect].	gismu
vanci	vac	evening		$x_{1}$ is an evening [from end-of-work until sleep typical for locale] of day $x_{2}$ at location $x_{3}$.	gismu
fasnu	fau	event		$x_{1}$ (event) is an event that happens/occurs/takes place; $x_{1}$ is an incident/happening/occurrence.	gismu
palci	pac	evil		$x_{1}$ is evil/depraved/wicked [morally bad] by standard $x_{2}$.	gismu
satci		exact		$x_{1}$ [measurement/match] is exact/precise to precision $x_{2}$ in property/quantity $x_{3}$ (ka/ni).	gismu
mupli	mup	example	sample	$x_{1}$ is an example/sample/specimen/instance/case/illustration of common property(s) $x_{2}$ of set $x_{3}$.	gismu
dukse	dus du'e	excess		$x_{1}$ is an excess of/too much of $x_{2}$ by standard $x_{3}$.	gismu
canja	caj	exchange	trade	$x_{1}$ exchanges/trades/barters commodity $x_{2}$ for $x_{3}$ with $x_{4}$; $x_{1}$, $x_{4}$ is a trader/merchant/businessman.	gismu
vikmi	vim vi'i	excrete		$x_{1}$ [body] excretes waste $x_{2}$ from source $x_{3}$ via means/route $x_{4}$.	gismu
zasti	zat za'i	exist		$x_{1}$ exists/is real/actual/reality for $x_{2}$ under metaphysics $x_{3}$.	gismu
kanpe		expect		$nは$aを豫期する (意外性=低)	override
lifri	lif fri	experience	face	$x_{1}$ [person/passive/state] undergoes/experiences $x_{2}$ (event/experience); $x_{2}$ happens to $x_{1}$.	gismu
certu	cre	expert	competent	$x_{1}$ is an expert/pro/has prowess in/is skilled at $x_{2}$ (event/activity) by standard $x_{3}$.	gismu
ciksi	cki	explain		$x_{1}$ (person) explains $x_{2}$ (event/state/property) to $x_{3}$ with explanation $x_{4}$ (du'u).	gismu
spoja	poj po'a	explode		$x_{1}$ bursts/explodes/violently breaks up/decomposes/combusts into pieces/energy/fragments $x_{2}$.	gismu
tenfa	tef	exponential		$x_{1}$ is the exponential result of base $x_{2}$ to power/exponent $x_{3}$.	gismu
cusku	cus sku	express	mention	$x_{1}$ (agent) expresses/says $x_{2}$ (sedu'u/text/lu'e concept) for audience $x_{3}$ via expressive medium $x_{4}$.	gismu
mutce	tce	extreme	much	$x_{1}$ is much/extreme in property $x_{2}$ (ka), towards $x_{3}$ extreme/direction; $x_{1}$ is, in $x_{2}$, very $x_{3}$.	gismu
kanla	kal	eye		$x_{1}$ is a/the eye [body-part] of $x_{2}$; [metaphor: sensory apparatus]; (adjective:) $x_{1}$ is ocular.	gismu
flira	fir	face		$x_{1}$ is a/the face [head/body-part] of $x_{2}$; (adjective:) $x_{1}$ is facial.	gismu
fatci	fac	fact	actual	$x_{1}$ (du'u) is a fact/reality/truth/actuality, in the absolute.	gismu
fanri		factory		$x_{1}$ is a factory/foundry/industrial plant/mill producing $x_{2}$ from materials $x_{3}$.	gismu
fliba	fli	fail		$x_{1}$ fails at doing $x_{2}$ (state/event); $x_{1}$ is a failure at its role in $x_{2}$.	gismu
farlu	fal fa'u	fall		$x_{1}$ falls/drops to $x_{2}$ from $x_{3}$ in gravity well/frame of reference $x_{4}$.	gismu
jitfa	jif	false		$x_{1}$ (du'u) is false/is an untruth by standard/epistemology/metaphysics $x_{2}$.	gismu
slabu	sau	familiar		$x_{1}$ is old/familiar/well-known to observer $x_{2}$ in feature $x_{3}$ (ka) by standard $x_{4}$.	gismu
lanzu	laz	family		$x_{1}$ (mass) is a family with members including $x_{2}$ bonded/tied/joined according to standard $x_{3}$.	gismu
misno	mis mi'o	famous		$x_{1}$ (person/object/event) is famous/renowned/is a celebrity among community of persons $x_{2}$ (mass).	gismu
darno	dar da'o	far		$x_{1}$ is far/distant from $x_{2}$ in property $x_{3}$ (ka).	gismu
cange	cag	farm		$x_{1}$ is a farm/ranch at $x_{2}$, farmed by $x_{3}$, raising/producing $x_{4}$; (adjective:) $x_{1}$ is agrarian.	gismu
sutra	sut	fast	quick	$x_{1}$ is fast/swift/quick/hastes/rapid at doing/being/bringing about $x_{2}$ (event/state).	gismu
lasna	la'a	fasten	fix	$x_{1}$ (agent) fastens/connects/attaches/binds/lashes $x_{2}$ to $x_{3}$ with fastener $x_{4}$.	gismu
dimna	dim	fate		$x_{1}$ is a fate/destiny of $x_{2}$; [doom, curse are mabla-forms]; $x_{2}$ is fated/predestined/doomed to $x_{1}$.	gismu
patfu	paf pa'u	father		$x_{1}$ is a father of $x_{2}$; $x_{1}$ begets/sires/acts paternal towards $x_{2}$; [not necessarily biological].	gismu
zabna	zan za'a	favorable		$x_1$ is favorable/great/superb/fabulous/dandy/outstanding/swell/admirable/nice/commendable/delightful/desirable/enjoyable/laudable/likable/lovable/wonderful/praiseworthy/high-quality/cool in property $x_2$ by standard $x_3$; $x_1$ rocks in aspect $x_2$ according to $x_3$	gismu
terpa	tep te'a	fear		$x_{1}$ fears $x_{2}$; $x_{1}$ is afraid/scared/frightened by/fearful of $x_{2}$ (event/tu'a object).	gismu
pimlu	pim pi'u	feather		$x_{1}$ is a/the feather/plume(s)/plumage [body-part] of animal/species $x_{2}$.	gismu
kalci		feces		$x_{1}$ is a/the feces/excrement/dung/shit of $x_{2}$ (animal/person); (adjective:) $x_{1}$ is fecal (matter).	gismu
ganse	gas ga'e	feel	sense	$x_{1}$ [observer] senses/detects/notices stimulus $x_{2}$ (object/nu) by means $x_{3}$ under conditions $x_{4}$.	gismu
fetsi	fet fe'i	female		$x_1$ is a female/doe of species $x_2$ evidencing feminine physical/biological/genetic trait(s) $x_3$ (ka); $x_1$ is feminine.	gismu
ferti	fre	fertile		$x_{1}$ is fertile/conducive for supporting the growth/development of $x_{2}$; $x_{1}$ is fruitful/prolific.	gismu
cfika	fik fi'a	fiction		$x_{1}$ is a work of fiction about plot/theme/subject $x_{2}$/under convention $x_{2}$ by author $x_{3}$.	gismu
foldi	flo foi	field		$x_{1}$ is a field [shape/form] of material $x_{2}$; $x_{1}$ is a broad uniform expanse of $x_{2}$.	gismu
figre	fig	fig		$x_{1}$ is a fig [fruit/tree] of species/strain $x_{2}$.	gismu
damba	dab da'a	fight	struggle	$x_{1}$ fights/combats/struggles with $x_{2}$ over issue $x_{3}$ (abstract); $x_{1}$ is a fighter/combatant.	gismu
tisna	tis	fill		$x_{1}$ (object) fills/becomes stuffed [up]/inflates/blows up with material $x_{2}$; $x_{2}$ pours into $x_{1}$.	gismu
xamgu	xag xau	fine	good	$x_{1}$ (object/event) is good/beneficial/nice/[acceptable] for $x_{2}$ by standard $x_{3}$.	gismu
degji	deg	finger		$x_{1}$ is a/the finger/digit/toe [body-part] on limb/body site $x_{2}$ of body $x_{3}$; [metaphor: peninsula].	gismu
fagri	fag	fire		$x_{1}$ is a fire/flame in fuel $x_{2}$ burning-in/reacting-with oxidizer $x_{3}$ (default air/oxygen).	gismu
jdari	jar	firm	hard	$x_{1}$ is firm/hard/resistant/unyielding to force $x_{2}$ under conditions $x_{3}$.	gismu
finpe	fip fi'e	fish		$x_{1}$ is a fish of species $x_{2}$ [metaphorical extension to sharks, non-fish aquatic vertebrates].	gismu
mapti	mat	fit	proper	$x_{1}$ fits/matches/suits/is compatible/appropriate/corresponds to/with $x_{2}$ in property/aspect $x_{3}$.	gismu
lanci		flag		$x_{1}$ is a flag/banner/standard of/symbolizing $x_{2}$ with pattern(s) $x_{3}$ on material $x_{4}$.	gismu
cfila	cfi	flaw		$x_{1}$ (property - ka) is a flaw/fault/defect in $x_{2}$ causing $x_{3}$.	gismu
vofli	vol voi	flight		$x_{1}$ flies [in air/atmosphere] using lifting/propulsion means $x_{2}$.	gismu
fulta	ful flu	float		$x_{1}$ (passive) floats on/in fluid (gas/liquid) $x_{2}$; $x_{1}$ is buoyant.	gismu
loldi	lol loi	floor	bottom	$x_{1}$ is a floor/bottom/ground of $x_{2}$.	gismu
flecu	fle	flow		$x_{1}$ is a current/flow/river of/in $x_{2}$ flowing in direction to/towards $x_{3}$ from direction/source $x_{4}$.	gismu
xrula	rul	flower		$x_{1}$ is a/the flower/blossom/bloom [body-part] of plant/species $x_{2}$; (adjective:) $x_{1}$ is floral.	gismu
flani		flute		$x_{1}$ is a flute/pipe/fife/recorder [flute-like/air-reed musical instrument].	gismu
sfani		fly		$x_{1}$ is a fly [a small non-stinging flying insect] of species/breed $x_{2}$.	gismu
fonmo	fom fo'o	foam		$x_{1}$ is a quantity of foam/froth/suds of material $x_{2}$, with bubbles/vacuoles of material $x_{3}$.	gismu
bumru	bum	fog		$x_{1}$ is foggy/misty/covered by a fog/mist/vapor of liquid $x_{2}$.	gismu
polje	plo	fold		$x_{1}$ (force) folds/creases $x_{2}$ at locus/loci/forming crease(s)/bend(s) $x_{3}$.	gismu
nelci	nel nei	fond	like	$x_{1}$ is fond of/likes/has a taste for $x_{2}$ (object/state).	gismu
cidja	dja	food	nutriment	$x_{1}$ is food/feed/nutriment for $x_{2}$; $x_{1}$ is edible/gives nutrition to $x_{2}$.	gismu
bebna	beb	foolish		$x_{1}$ is foolish/silly in event/action/property [folly] (ka) $x_{2}$; $x_{1}$ is a fool.	gismu
jamfu	jaf jma	foot		$x_{1}$ is a/the foot [body-part] of $x_{2}$; [metaphor: lowest portion] (adjective:) $x_{1}$ is pedal.	gismu
fraxu	fax	forgive		$x_{1}$ forgives $x_{2}$ for event/state/activity $x_{3}$.	gismu
forca	fro	fork		$x_{1}$ is a fork/fork-type tool/utensil for purpose $x_{2}$ with tines/prongs $x_{3}$ on base/support $x_{4}$.	gismu
lorxu	lor lo'u	fox		$x_{1}$ is a fox [bushy-tailed wild dog/canine] of species/breed $x_{2}$.	gismu
frinu		fraction		$x_{1}$ is a fraction, with numerator $x_{2}$, denominator $x_{3}$ ($x_{2}$/$x_{3}$).	gismu
greku	rek	frame		$x_{1}$ is a frame/structure/skeleton/outline supporting/load-bearing/determining the form of $x_{2}$.	gismu
zifre	zif zi'e	free		$x_{1}$ is free/at liberty to do/be $x_{2}$ (event/state) under conditions $x_{3}$.	gismu
dunja	duj	freeze		$x_{1}$ freezes/jells/solidifies at temperature $x_{2}$ and pressure $x_{3}$.	gismu
cafne	caf	frequent	often	$x_{1}$ (event) often/frequently/commonly/customarily occurs/recurs by standard $x_{2}$.	gismu
vifne	vif	fresh		(adjective:) $x_{1}$ is fresh/unspoiled.	gismu
mosra	mos	friction		$x_{1}$ is friction [force opposing motion] due to contact/rubbing between $x_{2}$ and $x_{3}$; (fe) $x_{2}$ rubs $x_{3}$.	gismu
pendo	ped pe'o	friend		$x_{1}$ is/acts as a friend of/to $x_{2}$ (experiencer); $x_{2}$ befriends $x_{1}$.	gismu
crane	cra	front		$x_{1}$ is anterior/ahead/forward/(in/on) the front of $x_{2}$ which faces/in-frame-of-reference $x_{3}$.	gismu
frumu	fru	frown		$x_{1}$ frowns/grimaces (facial expression).	gismu
grute	rut	fruit		$x_{1}$ is a fruit [body-part] of species $x_{2}$.	gismu
steba	seb	frustration		$x_{1}$ feels frustration about $x_{2}$ (abstraction).	gismu
livla	lil	fuel		$x_{1}$ is a fuel/energy-source for powering $x_{2}$.	gismu
culno	clu	full		$x_{1}$ is full/completely filled with $x_{2}$.	gismu
djedi	dje dei	full day		$x_{1}$ is $x_{2}$ full days in duration (default is 1 day) by standard $x_{3}$; (adjective:) $x_{1}$ is diurnal.	gismu
fancu		function		$x_{1}$ is a function/single-valued mapping from domain $x_{2}$ to range $x_{3}$ defined by expression/rule $x_{4}$.	gismu
xajmi	xam	funny		$x_{1}$ is funny/comical to $x_{2}$ in property/aspect $x_{3}$ (nu/ka); $x_{3}$ is what is funny about $x_{1}$ to $x_{2}$.	gismu
nilce	ni'e	furniture		$x_{1}$ [furniture items] furnishes $x_{2}$ [location] serving purpose/function $x_{3}$.	gismu
balvi	bav	future		$x_{1}$ is in the future of/later than/after $x_{2}$ in time sequence; $x_{1}$ is latter; $x_{2}$ is former.	gismu
prali	pal	gain	profit	$x_{1}$ is a profit/gain/benefit/advantage to $x_{2}$ accruing/resulting from activity/process $x_{3}$.	gismu
lebna	leb le'a	gain	take	$x_{1}$ takes/gets/gains/obtains/seizes/[removes] $x_{2}$ (object/property) from $x_{3}$ (possessor).	gismu
dekpu		gallon		$x_{1}$ is $x_{2}$ (default 1) local volume unit(s) [non-metric; e.g. bushel], standard $x_{3}$, $x_{4}$ subunits.	gismu
purdi	pud	garden		$x_{1}$ is a garden/tended/cultivated field of family/community/farmer $x_{2}$ growing plants/crop $x_{3}$.	gismu
sunga	sug	garlic		$x_{1}$ is a quantity of garlic [bulb] of species/strain $x_{2}$.	gismu
taxfu	taf ta'u	garment		$x_{1}$ is dress/a garment/clothing for wearing by $x_{2}$ (gender/species/body part) serving purpose $x_{3}$.	gismu
gapci	gac	gas		$x_{1}$ is gaseous/fumes/a gas/vapor of material/composition including $x_{2}$, under conditions $x_{3}$.	gismu
jmaji	jaj	gather		$x_{1}$ (mass/jo'u) gathers/collects at location $x_{2}$ from locations $x_{3}$ (mass/jo'u).	gismu
jemna	jme	gem		$x_{1}$ is a gem/polished stone/pearl of type $x_{2}$ from gemstone/material/source $x_{3}$.	gismu
jgina	gin	gene		$x_{1}$ is a gene of creature [or locus on creature] $x_{2}$ determining trait/process $x_{3}$.	gismu
cpacu	cpa	get		$x_{1}$ gets/procures/acquires/obtains/accepts $x_{2}$ from source $x_{3}$ [previous possessor not implied].	gismu
nixli	nix xli	girl		$x_{1}$ is a girl [young female person] of age $x_{2}$ immature by standard $x_{3}$.	gismu
dunda	dud du'a	give		$x_{1}$ [donor] gives/donates gift/present $x_{2}$ to recipient/beneficiary $x_{3}$ [without payment/exchange].	gismu
cigla	cig	gland		$x_{1}$ is a/the gland [body-part] secreting $x_{2}$, of body $x_{3}$; $x_{2}$ is a secretion of $x_{1}$.	gismu
blaci		glass		$x_{1}$ is a quantity of/is made of/contains glass of composition including $x_{2}$.	gismu
murse		glimmering		$x_{1}$ is the [astronomical] twilight/dawn/dusk/half-light/glimmering of day $x_{2}$ at location $x_{3}$.	gismu
gluta	glu	glove		$x_{1}$ is a mitten/glove [hand and lower arm garment] of material $x_{2}$.	gismu
darca		go		$nは$a (終點, 到達點) へ往く	override
kanba		goat		$x_{1}$ is a goat/angora/[billy-goat/kid] of species/breed $x_{2}$.	gismu
cevni	cev cei	god		$x_{1}$ is a/the god/deity of people(s)/religion $x_{2}$ with dominion over $x_{3}$ [sphere]; $x_{1}$ is divine.	gismu
solji	slo	gold	golden	$x_{1}$ is a quantity of/contains/is made of gold (Au); [metaphor: valuable, heavy, non-reactive].	gismu
ganti		gonad		$x_{1}$ is a/the testes/ovary/testicle/scrotum/balls/gonad/stamen/pistil [body-part] of $x_{2}$, gender $x_{3}$.	gismu
gunse		goose		$x_{1}$ is a goose/[gander] of species/breed $x_{2}$.	gismu
truni		govern		$nは$aを統治する (支配する)	override
turni	tru	govern		$x_{1}$ governs/rules/is ruler/governor/sovereign/reigns over people/territory/domain/subjects $x_{2}$.	gismu
gurni	gru	grain		$x_{1}$ is grain/[British: corn]/cereal from plant/species $x_{2}$.	gismu
grake	gra	gram		$x_{1}$ is $x_{2}$ gram(s) [metric unit] in mass (default is 1) by standard $x_{3}$.	gismu
gerna	gen ge'a	grammar		$x_{1}$ is the grammar/rules/defining form of language $x_{2}$ for structure/text $x_{3}$.	gismu
jgari	jai	grasp	hold	$x_{1}$ grasps/holds/clutches/seizes/grips/[hugs] $x_{2}$ with $x_{3}$ (part of $x_{1}$) at locus $x_{4}$ (part of $x_{2}$).	gismu
srasu	sas	grass		$x_{1}$ is a blade/expanse of grass of species $x_{2}$.	gismu
ckire	kir	grateful		$x_{1}$ is grateful/thankful to/appreciative of $x_{2}$ for $x_{3}$ (event/property).	gismu
grusi	rus	gray		$x_{1}$ is gray [color adjective].	gismu
grasu	ras	grease	fat	$x_{1}$ is a quantity of/is made of/contains grease/fat/oil from source $x_{2}$.	gismu
banli	bal ba'i	great		$x_{1}$ is great/grand in property $x_{2}$ (ka) by standard $x_{3}$.	gismu
crino	ri'o	green		$x_{1}$ is green/verdant [color adjective].	gismu
rinsa		greet		$x_{1}$ (agent) greets/hails/[welcomes/says hello to]/responds to arrival of $x_{2}$ in manner $x_{3}$ (action).	gismu
zalvi	zal	grind		$x_{1}$ [individual or mass of hard surfaces] grinds/pulverizes/crushes $x_{2}$ into powder $x_{3}$.	gismu
skuro	ku'o	groove		$x_{1}$ is a groove/trench/furrow [shape/form] in object/surface $x_{2}$.	gismu
girzu	gir gri	group		$x_{1}$ is group/cluster/team showing common property (ka) $x_{2}$ due to set $x_{3}$ linked by relations $x_{4}$.	gismu
banro	ba'o	grow		$x_{1}$ grows/expands [an increasing development] to size/into form $x_{2}$ from $x_{3}$.	gismu
smadi		guess		$x_{1}$ guesses/conjectures/surmises $x_{2}$ (du'u) is true about subject $x_{3}$; [epistemology].	gismu
zungi	zug	guilt		$x_{1}$ feels guilt/remorse about $x_{2}$ (abstraction).	gismu
jgita	git	guitar		$x_{1}$ is guitar/violin/fiddle/harp [stringed musical instrument] with actuator/plectrum/bow $x_{2}$.	gismu
canti		gut	intestines	$x_{1}$ is a/the gut(s)/entrails/intestines/viscera/innards/digestive system [body-part] of $x_{2}$.	gismu
zajba	zaj	gymnast		$x_{1}$ is a gymnast at/performs gymnastics feat $x_{2}$.	gismu
bratu		hail		$x_{1}$ is hail/sleet/freezing rain/solid precipitation of material/composition including $x_{2}$.	gismu
kerfa	kre	hair		$x_{1}$ is a/the hair/fur [body-part] of $x_{2}$ at body location $x_{3}$.	gismu
xadba	xab	half		$x_{1}$ is exactly/approximately half/semi-/demi-/hemi- of $x_{2}$ by standard $x_{3}$.	gismu
mruli	mru	hammer		$x_{1}$ [tool] is a hammer for/hammers $x_{2}$ [target] consisting of weight/head $x_{3}$ propelled by $x_{4}$.	gismu
xance	xan xa'e	hand		$x_{1}$ is a/the hand [body-part] of $x_{2}$; [metaphor: manipulating tool, waldo].	gismu
dandu	dad	hang		$x_{1}$ hangs/dangles/is suspended from $x_{2}$ by/at/with joint $x_{3}$.	gismu
cfari	cfa	happen	initiate	$x_{1}$ [state/event/process] commences/initiates/starts/begins to occur; (intransitive verb).	gismu
gleki	gek gei	happy		$x_{1}$ is happy/merry/glad/gleeful about $x_{2}$ (event/state).	gismu
sarxe	sax	harmonious		$x_{1}$ is harmonious/concordant/in agreement/concord with $x_{2}$ in property $x_{3}$ (ka).	gismu
crepu	rep	harvest		$x_{1}$ (agent) harvests/reaps/gathers crop/product/objects $x_{2}$ from source/area $x_{3}$.	gismu
xebni	xen xei	hate		$x_{1}$ hates/despises $x_{2}$ (object/abstraction); $x_{1}$ is full of hate for $x_{2}$; $x_{2}$ is odious to $x_{1}$.	gismu
stedu	sed	head		$x_{1}$ is a/the head [body-part] of $x_{2}$; [metaphor: uppermost portion].	gismu
kanro	ka'o	healthy	well	$x_{1}$ is healthy/fit/well/in good health by standard $x_{2}$.	gismu
derxi	dre	heap		$x_{1}$ is a heap/pile/stack/mound/hill of materials $x_{2}$ at location $x_{3}$.	gismu
tirna	tin	hear		$x_{1}$ hears $x_{2}$ against background/noise $x_{3}$; $x_{2}$ is audible; (adjective:) $x_{1}$ is aural.	gismu
risna		heart		$x_{1}$ is a/the heart [body-part] of $x_{2}$; [emotional/shape metaphors are NOT culturally neutral].	gismu
tilju	tij	heavy		$x_{1}$ is heavy/weighty in mass/weight by standard $x_{2}$.	gismu
cerda	ced	heir		$x_{1}$ is an heir to/is to inherit $x_{2}$ (object/quality) from $x_{3}$ according to rule $x_{4}$.	gismu
sidju	dju	help		$x_{1}$ helps/assists/aids object/person $x_{2}$ do/achieve/maintain event/activity $x_{3}$.	gismu
marna		hemp		$x_{1}$ is a quantity of hemp/marijuana/jute of species/strain $x_{2}$.	gismu
galtu	gal ga'u	high		$x_{1}$ is high/up/upward in frame of reference $x_{2}$ as compared with baseline/standard height $x_{3}$.	gismu
citri	cir	history		$x_{1}$ is a history of $x_{2}$ according to $x_{3}$ (person)/from point-of-view $x_{3}$.	gismu
darxi	dax da'i	hit	strike	$x_{1}$ hits/strikes/[beats] $x_{2}$ with instrument [or body-part] $x_{3}$ at locus $x_{4}$.	gismu
ralte	ra'e	hold	retain	$x_{1}$ retains/keeps/holds $x_{2}$ in its possession.	gismu
sorcu	soc sro	hold	stock	$x_{1}$ is a store/deposit/supply/reserve of materials/energy $x_{2}$ in containment $x_{3}$.	gismu
censa	ces	holy		$x_{1}$ is holy/sacred to person/people/culture/religion/cult/group $x_{2}$.	gismu
stace	sac	honest		$x_{1}$ is honest/open/truthfully revealing to/candid/frank with $x_{2}$ about matter/fact $x_{3}$.	gismu
sufti	sfu	hoof		$x_{1}$ is a/the hoof [body-part] of $x_{2}$.	gismu
genxu	gex	hook		$x_{1}$ is a hook/crook [shape/form] of material $x_{2}$.	gismu
pinta	pin	horizontal	level	$x_{1}$ is flat/level/horizontal in gravity/frame of reference $x_{2}$.	gismu
jirna		horn		$x_{1}$ is a/the horn [body-part] of $x_{2}$; [metaphor: pointed extremity].	gismu
xirma	xir xi'a	horse		$x_{1}$ is a horse/equine/[colt/mare/stallion/pony] of species/breed $x_{2}$.	gismu
spita		hospital		$x_{1}$ is a hospital treating patient(s) $x_{2}$ for condition/injuries/disease/illness $x_{3}$.	gismu
glare	gla	hot		$x_{1}$ is hot/[warm] by standard $x_{2}$.	gismu
xotli	xol xoi	hotel		$x_{1}$ is a hotel/inn/hostel at location $x_{2}$ operated by $x_{3}$.	gismu
cacra		hour		$x_{1}$ is $x_{2}$ hours in duration (default is 1 hour) by standard $x_{3}$.	gismu
remna	rem re'a	human		$x_{1}$ is a human/human being/man (non-specific gender-free sense); (adjective:) $x_{1}$ is human.	gismu
cumla	cul	humble		$x_{1}$ is humble/modest about $x_{2}$ (abstraction); $x_{1}$ displays humility about $x_{2}$.	gismu
kalte	kat	hunt		$x_{1}$ hunts/stalks prey/quarry/game $x_{2}$ for purpose $x_{3}$.	gismu
cidro	dro	hydrogen		$x_{1}$ is a quantity of/contains/is made of hydrogen (H); [metaphor: light, flammable].	gismu
bisli	bis	ice		$x_{1}$ is a quantity of/is made of/contains ice [frozen crystal] of composition/material $x_{2}$.	gismu
sidbo	sib si'o	idea		$x_{1}$ (idea abstract) is an idea/concept/thought about $x_{2}$ (object/abstract) by thinker $x_{3}$.	gismu
cando	cad	idle		$x_{1}$ is idle/at rest/inactive.	gismu
bilma	bi'a	ill		$x_{1}$ is ill/sick/diseased with symptoms $x_{2}$ from disease $x_{3}$.	gismu
gusni	gus gu'i	illumine	light	$x_1$ [energy] is light/illumination illuminating $x_2$ from light source $x_3$.	gismu
xanri	xar	imaginary		$x_{1}$ [concept] exists in the imagination of/is imagined by/is imaginary to $x_{2}$.	gismu
mucti	mut	immaterial		$x_{1}$ is immaterial/not physical/without material form.	gismu
jinru	jir	immersed	submerged	$x_{1}$ (object/person) is immersed/submerged/bathes in liquid $x_{2}$.	gismu
vajni	vaj vai	important		$x_{1}$ (object/event) is important/significant to $x_{2}$ (person/event) in aspect/for reason $x_{3}$ (nu/ka).	gismu
nenri	ner ne'i	in		$x_{1}$ is in/inside/within $x_{2}$; $x_{1}$ is on the inside/interior of $x_{2}$ [totally within the bounds of $x_{2}$].	gismu
zenba	zen ze'a	increase		$x_{1}$ (experiencer) increases/is incremented/augmented in property/quantity $x_{2}$ by amount $x_{3}$.	gismu
gundi	gud	industry		$x_{1}$ is industry/industrial/systematic manufacturing activity producing $x_{2}$ by process/means $x_{3}$.	gismu
cifnu	cif	infant	baby	$x_{1}$ is an infant/baby [helpless through youth/incomplete development] of species $x_{2}$.	gismu
cimni		infinite		$x_{1}$ is infinite/unending/eternal in property/dimension $x_{2}$, to degree $x_{3}$ (quantity)/of type $x_{3}$.	gismu
xlura	xlu	influence	lead	$x_{1}$ (agent) influences/lures/tempts $x_{2}$ into action/state $x_{3}$ by influence/threat/lure $x_{4}$.	gismu
xrani	xai	injure		$x_{1}$ (event) injures/harms/damages victim $x_{2}$ in property $x_{3}$ (ka) resulting in injury $x_{4}$ (state).	gismu
xinmo	xim	ink		$x_{1}$ is a quantity of ink of color/pigment $x_{2}$ used by writing device $x_{3}$.	gismu
